CH1,CH2,CH3,CH4,CH5
-74.003,-76.013,-67.369,-87.836,-85.898
-72.245,-73.915,-71.157,-90.264,-86.468
-75.68,-77.686,-69.621,-89.21,-85.691
-75.847,-74.819,-69.211,-80.106,-85.709
-71.691,-77.864,-69.816,-85.434,-84.821
-74.352,-81.352,-69.993,-87.486,-85.584
-81.607,-78.336,-66.949,-86.964,-85.501
-78.914,-76.639,-65.104,-89.136,-85.435
-73.051,-79.765,-71.179,-89.579,-85.346
-72.239,-75.699,-70.003,-87.473,-85.435
-74.156,-75.295,-69.783,-87.99,-85.453
-71.778,-77.335,-68.285,-88.92,-86.587
-80.78,-79.006,-67.808,-90.45,-85.823
-76.085,-83.226,-68.173,-89.762,-85.054
-78.412,-78.953,-66.941,-89.655,-86.407
-77.201,-77.463,-68.853,-88.431,-84.638
-73.777,-78.353,-68.246,-89.191,-86.172
-73.41,-74.414,-66.586,-89.549,-85.551
-73.404,-78.857,-67.504,-87.857,-84.845
-74.238,-77.779,-70.902,-88.243,-85.691
-71.797,-77.173,-71.248,-90.278,-85.777
-80.013,-79.602,-70.001,-90.344,-85.414
-73.085,-80.877,-67.539,-85.214,-84.716
-81.715,-78.148,-66.756,-87.558,-84.905
-71.033,-77.487,-67.583,-89.304,-86.199
-73.297,-76.272,-68.388,-90.008,-85.324
-79.845,-76.249,-68.83,-89.973,-85.326
-74.211,-76.83,-68.519,-89.925,-85.225
-77.255,-76.691,-69.514,-88.329,-85.498
-76.551,-76.8,-70.857,-86.342,-84.406
-79.515,-76.82,-67.068,-85.147,-84.323
-71.036,-78.809,-66.993,-82.501,-86.347
-74.946,-79.203,-68.709,-87.048,-85.052
-79.249,-78.153,-69.717,-84.69,-85.393
-77.873,-78.632,-70.476,-89.615,-85.541
-77.38,-75.857,-69.949,-88.666,-85.048
-76.012,-77.097,-68.99,-89.233,-85.65
-76.135,-78.627,-69.5,-88.865,-85.644
-77.499,-76.885,-67.871,-90.07,-82.409
-79.662,-80.957,-69.937,-87.902,-86.149
-79.644,-72.014,-70.294,-88.242,-84.011
-73.128,-77.384,-66.267,-86.589,-84.905
-79.529,-78.98,-71.245,-83.491,-85.027
-78.852,-76.638,-71.1,-83.338,-85.8
-78.108,-70.121,-71.413,-80.204,-84.537
-73.712,-71.515,-70.703,-77.335,-85.652
-73.7,-75.825,-69.22,-81.374,-86.245
-76.721,-74.944,-68.653,-78.764,-85.323
-73.468,-72.863,-68.944,-78.733,-84.811
-74.989,-76.144,-69.882,-81.201,-85.277
-76.244,-83.319,-78.962,-82.856,-86.083
-76.056,-74.184,-70.684,-82.912,-85.751
-73.842,-81.774,-67.038,-76.232,-85.389
-78.259,-76.598,-69.413,-75.723,-86.249
-75.674,-76.746,-70.927,-82.948,-84.955
-72.135,-71.163,-69.729,-77.773,-84.517
-75.447,-73.082,-71.611,-84.796,-84.169
-72.584,-75.608,-74.005,-80.329,-86.612
-74.826,-72.102,-68.238,-79.013,-85.525
-79.628,-76.254,-69.972,-78.837,-85.051
-74.82,-75.13,-68.779,-77.011,-84.428
-71.957,-77.326,-71.937,-74.88,-85.333
-76.286,-75.379,-70.272,-72.389,-82.615
-79.027,-76.238,-67.759,-79.146,-85.333
-80.03,-78.525,-67.224,-78.906,-84.453
-76.309,-76.955,-72.909,-80.315,-85.963
-76.274,-74.598,-70.178,-85.284,-86.524
-73.922,-76.304,-69.465,-78.327,-85.484
-81.286,-79.114,-64.517,-80.2,-84.129
-78.107,-76.699,-71.852,-82.841,-83.551
-71.682,-76.19,-74.333,-76.801,-64.05
-72.148,-74.538,-68.679,-77.33,-85.23
-76.726,-72.906,-69.821,-77.659,-86.66
-72.12,-75.272,-70.44,-77.545,-84.877
-73.284,-79.494,-69.999,-79.125,-84.368
-78.969,-75.472,-72.192,-77.117,-86.497
-71.866,-76.686,-67.828,-78.61,-86.219
-79.911,-74.337,-72.299,-76.729,-86.426
-77.693,-78.597,-71.102,-79.583,-84.725
-76.132,-77.346,-71.638,-79.224,-84.861
-73.71,-75.386,-70.375,-77.761,-85.676
-81.259,-69.728,-67.974,-78.612,-86.143
-76.398,-75.742,-69.155,-74.264,-61.243
-75.072,-75.713,-77.571,-82.57,-84.86
-81.231,-78.389,-67.492,-82.265,-85.261
-74.999,-72.057,-67.648,-78.699,-86.081
-80.986,-76.792,-68.145,-77.307,-85.311
-73.365,-76.577,-68.732,-77.621,-86.52
-76.48,-76.354,-68.162,-75.256,-85.183
-76.578,-77.08,-68.586,-82.995,-85.55
-72.878,-81.298,-67.404,-87.468,-84.943
-74.701,-77.277,-69.999,-82.074,-48.565
-81.978,-77.69,-68.074,-79.531,-40.068
-73.907,-75.61,-69.791,-77.555,-84.883
-75.925,-76.884,-69.076,-80.7,-86.103
-75.919,-76.389,-67.268,-81.302,-86.465
-78.185,-76.797,-68.453,-86.737,-84.663
-77.173,-78.193,-67.693,-78.912,-86.029
-78.702,-75.195,-68.139,-88.128,-85.533
-80.483,-77.373,-67.73,-85.6,-84.552
-79.711,-76.284,-68.164,-87.957,-85.233
-80.876,-77.102,-68.695,-86.946,-84.788
-75.728,-76.964,-70.479,-76.108,-85.901
-81.293,-79.996,-69.03,-77.546,-84.428
-77.434,-74.824,-68.809,-83.552,-84.067
-82.473,-79.916,-72.285,-77.591,-85.081
-73.571,-78.756,-73.374,-81.712,-85.937
-75.352,-79.703,-68.23,-77.744,-83.471
-77.226,-75.545,-70.904,-85.373,-85.284
-78.915,-75.119,-72.732,-78.563,-85.199
-76.55,-78.027,-68.135,-81.299,-85.466
-73.602,-77.654,-67.161,-82.645,-84.981
-73.156,-79.006,-69.968,-86.727,-51.662
-77.441,-80.684,-73.112,-88.909,-85.722
-80.616,-78.785,-71.378,-85.796,-59.18
-75.883,-78.271,-69.851,-86.285,-85.471
-76.879,-78.141,-69.252,-87.409,-84.143
-80.97,-76.138,-72.173,-88.624,-86.584
-81.692,-69.727,-68.279,-86.346,-84.997
-82.6,-78.435,-69.699,-85.815,-84.466
-74.864,-75.769,-70.703,-77.813,-85.969
-78.091,-74.765,-66.344,-77.771,-85.707
-74.107,-73.756,-68.805,-82.622,-85.207
-81.328,-76.59,-69.53,-84.192,-85.661
-74.546,-79.356,-67.1,-85.84,-84.982
-72.888,-77.387,-74.153,-81.681,-86.077
-76.253,-77.383,-70.592,-83.565,-85.26
-72.988,-76.149,-69.499,-77.266,-85.945
-75.161,-79.278,-69.785,-78.455,-85.08
-73.264,-74.603,-67.814,-87.374,-85.536
-76.398,-75.863,-69.151,-83.842,-85.398
-72.823,-76.452,-68.625,-77.721,-85.716
-83.125,-78.315,-72.051,-84.127,-86.109
-75.901,-75.88,-69.887,-84.873,-85.963
-79.145,-76.748,-67.83,-76.692,-84.94
-73.33,-80.596,-69.595,-77.3,-85.614
-72.827,-75.45,-71.101,-77.966,-85.962
-73.5,-76.69,-69.451,-82.222,-85.562
-74.362,-78.964,-70.69,-80.619,-84.992
-74.623,-78.399,-69.498,-79.193,-85.012
-73.524,-76.016,-68.023,-80.716,-85.45
-75.307,-74.285,-71.91,-81.235,-84.806
-81.171,-77.131,-76.391,-83.652,-85.402
-73.555,-78.072,-67.103,-86.026,-71.593
-81.509,-76.997,-73.375,-83.175,-69.763
-76.103,-72.91,-67.652,-84.674,-85.162
-80.703,-80.826,-67.078,-81.051,-85.337
-81.411,-82.131,-69.137,-79.175,-86.061
-80.946,-76.779,-68.914,-86.737,-86.037
-79.086,-78.712,-68.754,-81.023,-86.435
-73.737,-78.285,-68.731,-78.844,-86.105
-76.643,-76.035,-71.123,-82.548,-86.29
-76.715,-78.736,-72.939,-78.454,-84.87
-76.263,-78.028,-71.581,-86.385,-67.572
-74.832,-79.166,-68.145,-79.761,-85.268
-72.128,-77.37,-68.99,-87.847,-84.597
-75.235,-74.883,-66.937,-82.527,-85.37
-72.281,-74.551,-68.772,-89.513,-81.996
-75.384,-75.16,-70.799,-81.764,-86.096
-73.86,-77.772,-68.409,-79.872,-85.318
-80.16,-77.128,-68.42,-86.624,-86.112
-81.41,-79.414,-68.97,-87.434,-84.592
-82.741,-80.799,-68.611,-77.372,-83.334
-75.5,-74.914,-72.986,-82.563,-84.713
-74.24,-78.031,-68.268,-84.552,-85.69
-82.716,-81.193,-67.327,-82.056,-86.28
-72.634,-81.59,-67.808,-85.666,-84.641
-76.87,-80.738,-68.278,-79.119,-84.696
-72.479,-77.755,-72.07,-87.151,-59.667
-79.29,-75.952,-69.943,-81.837,-84.806
-74.974,-77.973,-66.395,-87.672,-84.841
-73.555,-80.769,-72.997,-88.992,-85.222
-79.356,-78.715,-67.666,-80.673,-85.64
-81.077,-77.738,-69.088,-87.181,-85.805
-78.143,-78.354,-72.796,-89.749,-86.317
-77.677,-81.37,-68.772,-79.044,-86.059
-77.635,-81.058,-67.073,-84.878,-85.56
-74.67,-78.534,-69.288,-78.464,-85.58
-79.032,-76.797,-69.534,-77.967,-84.422
-77.028,-79.559,-68.194,-87.941,-86.674
-73.646,-78.823,-75.924,-86.826,-85.278
-74.35,-82.059,-69.982,-76.579,-85.764
-72.919,-77.027,-68.527,-85.203,-85.933
-77.032,-78.558,-68.409,-86.345,-85.862
-75.4,-78.305,-68.611,-78.313,-85.687
-75.131,-75.902,-66.991,-76.971,-66.113
-76.79,-77.702,-70.316,-87.68,-85.524
-77.414,-78.08,-69.735,-86.466,-85.773
-81.106,-78.826,-67.047,-85.14,-85.193
-77.348,-77.831,-68.431,-89.707,-85.72
-73.782,-77.639,-70.198,-84.611,-85.866
-78.753,-77.948,-67.012,-87.639,-85.386
-73.469,-80.309,-67.121,-85.23,-85.715
-71.603,-79.006,-69.729,-88.443,-82.203
-72.34,-79.119,-69.676,-81.048,-85.808
-77.032,-74.75,-68.19,-88.424,-83.806
-73.907,-77.402,-69.999,-85.837,-84.916
-76.317,-81.025,-67.123,-87.806,-86.299
-79.636,-80.556,-66.201,-82.872,-86.536
-79.336,-76.688,-69.34,-87.525,-81.261
-71.236,-78.359,-71.737,-85.32,-68.84
-75.081,-76.267,-71.005,-82.222,-85.296
-73.204,-77.73,-71.441,-81.971,-80.437
-72.136,-77.94,-70.164,-78.262,-85.91
-79.716,-77.307,-70.887,-78.104,-85.022
-79.276,-75.921,-70.906,-81.485,-86.103
-78.594,-77.198,-69.322,-88.508,-86.002
-77.762,-76.359,-67.428,-85.546,-84.653
-77.723,-77.73,-68.579,-88.757,-84.78
-74.882,-74.446,-71.39,-80.3,-86.194
-72.197,-77.509,-69.999,-85.823,-85.456
-76.929,-77.044,-70.262,-90.025,-85.388
-79.485,-79.195,-71.142,-86.149,-85.921
-73.352,-80.775,-70.296,-86.55,-80.988
-77.84,-73.749,-71.833,-88.193,-85.998
-80.69,-73.598,-69.771,-83.656,-85.179
-76.337,-75.567,-67.067,-81.226,-84.333
-79.089,-77.663,-71.743,-88.897,-85.809
-78.835,-81.818,-72.688,-88.983,-86.079
-77.021,-76.638,-73.635,-89.437,-85.223
-77.112,-80.801,-70.756,-87.606,-85.407
-76.787,-75.923,-70.728,-85.9,-85.237
-79.962,-80.39,-69.642,-87.842,-67.544
-75.539,-78.269,-67.282,-88.436,-84.39
-72.157,-78.436,-69.678,-87.313,-84.958
-75.315,-77.993,-70.91,-84.039,-85.141
-79.187,-79.088,-66.754,-84.191,-84.362
-72.165,-76.981,-66.382,-82.291,-85.706
-72.209,-77.867,-69.079,-82.689,-85.837
-74.928,-78.235,-72.159,-82.466,-85.298
-72.934,-77.692,-71.146,-81.313,-85.478
-77.483,-81.322,-68.623,-83.681,-79.528
-75.219,-79.435,-70.845,-87.333,-85.77
-82.309,-78.288,-70.484,-84.794,-84.696
-71.766,-74.281,-69.326,-82.292,-85.764
-81.591,-76.855,-68.295,-86.31,-85.207
-80.927,-80.998,-67.295,-82.703,-85.14
-72.524,-78.773,-66.032,-81.542,-85.102
-78.975,-78.444,-69.207,-82.655,-85.053
-78.609,-81.433,-71.709,-86.792,-77.688
-73.241,-78.718,-70.751,-89.294,-85.195
-73.815,-78.983,-70.217,-84.08,-84.166
-72.988,-76.597,-69.149,-85.814,-85.109
-79.875,-78.133,-66.855,-86.233,-85.461
-79.023,-78.282,-66.437,-86.605,-86.049
-82.801,-77.724,-67.648,-90.089,-85.61
-75.124,-80.031,-67.713,-87.623,-86.105
-79.336,-78.607,-68.259,-85.913,-85.267
-74.81,-78.059,-69.023,-85.005,-86.117
-76.992,-75.807,-73.754,-89.119,-85.547
-73.357,-77.432,-69.547,-88.611,-83.893
-77.515,-79.28,-69.619,-89.223,-84.67
-73.994,-76.339,-71.006,-84.388,-85.958
-75.585,-78.257,-69.884,-88.918,-86.093
-80.153,-78.894,-70.963,-87.65,-85.055
-72.778,-78.361,-67.848,-90.19,-84.589
-72.989,-77.653,-68.506,-87.712,-83.636
-79.091,-78.352,-67.985,-89.42,-85.158
-72.791,-75.592,-72.331,-88.037,-85.034
-73.588,-79.8,-69.026,-84.116,-82.983
-73.023,-75.254,-71.379,-89.452,-84.973
-73.59,-77.562,-66.919,-88.648,-84.86
-82.68,-77.813,-69.842,-90.27,-83.523
-76.513,-77.287,-73.444,-90.315,-82.304
-79.034,-78.502,-68.239,-89.689,-85.368
-75.908,-75.674,-75.252,-88.473,-85.916
-78.837,-76.71,-67.621,-89.847,-86.406
-76.749,-77.304,-68.695,-89.089,-86.228
-79.637,-78.234,-70.055,-89.931,-86.409
-75.348,-80.062,-67.252,-89.325,-84.542
-75.573,-76.974,-65.34,-90.271,-84.528
-75.183,-75.266,-66.17,-89.954,-84.607
-78.609,-75.456,-72.116,-89.351,-84.999
-74.58,-83.008,-71.853,-89.732,-86.423
-72.915,-79.323,-65.977,-87.513,-85.924
-76.163,-78.129,-68.494,-89.524,-84.932
-77.528,-78.52,-65.309,-87.573,-86.062
-73.928,-75.7,-68.632,-88.519,-85.098
-78.273,-80.2,-72.401,-90.338,-84.064
-77.728,-69.076,-68.138,-89.288,-87.006
-76.217,-73.782,-71.987,-89.33,-85.563
-79.075,-76.028,-70.798,-90.947,-83.929
-74.306,-77.323,-67.455,-82.266,-86.005
-73.954,-72.828,-66.21,-90.465,-85.143
-77.261,-77.88,-68.373,-89.642,-84.952
-73.3,-75.128,-67.565,-90.053,-84.503
-75.622,-74.176,-66.781,-89.258,-84.995
-76.041,-77.645,-71.845,-80.819,-84.379
-79.196,-77.667,-73.205,-86.673,-84.703
-77.203,-72.467,-69.382,-85.822,-86.129
-79.103,-67.057,-70.534,-83.654,-85.728
-78.487,-67.783,-69.239,-83.33,-66.583
-81.683,-71.981,-70.028,-85.479,-84.733
-82.019,-76.091,-69.051,-88.999,-85.146
-81.282,-72.961,-70.509,-80.613,-84.612
-82.398,-77.124,-69.985,-88.353,-84.463
-80.301,-70.509,-72.533,-87.81,-86.036
-76.468,-69.534,-66.57,-86.128,-85.686
-80.52,-69.94,-65.547,-82.117,-85.454
-79.212,-76.532,-70.171,-85.429,-83.853
-75.458,-70.597,-72.26,-83.392,-84.431
-75.222,-71.442,-69.499,-84.818,-84.734
-75.562,-73.351,-69.236,-85.317,-85.325
-75.836,-77.439,-70.316,-89.005,-85.207
-73.081,-75.168,-69.982,-82.515,-85.564
-78.266,-72.653,-69.126,-77.523,-83.765
-75.19,-72.734,-72.233,-86.115,-85.527
-73.085,-71.505,-66.977,-89.097,-85.886
-77.116,-72.593,-69.3,-86.504,-85.58
-78.015,-76.264,-72.066,-83.052,-86.179
-81.323,-71.647,-70.721,-84.771,-85.473
-75.881,-74.703,-71.907,-80.48,-85.976
-74.113,-78.494,-67.307,-88.146,-86.388
-81.68,-71.04,-70.334,-41.731,-85.233
-78.492,-77.866,-67.788,-42.997,-84.773
-72.512,-75.631,-67.799,-40.465,-78.087
-80.714,-76.583,-69.02,-41.571,-86.34
-72.803,-71.923,-67.065,-44.448,-84.802
-76.112,-76.291,-67.657,-41.058,-85.421
-71.632,-76.363,-70.639,-41.001,-85.929
-75.666,-71.192,-68.357,-39.77,-85.988
-76.124,-73.668,-68.727,-41.29,-85.883
-72.554,-75.008,-72.457,-40.314,-84.93
-76.218,-77.606,-68.672,-40.169,-84.935
-74.403,-73.967,-69.872,-39.361,-85.446
-74.05,-76.832,-71.879,-39.821,-85.95
-77.937,-76.306,-72.109,-41.732,-85.482
-79.317,-76.217,-74.616,-41.341,-85.035
-76.839,-76.767,-71.855,-40.717,-76.555
-71.679,-77.577,-67.412,-42.072,-85.957
-75.587,-76.355,-66.652,-41.671,-85.878
-81.526,-75.772,-73.171,-45.268,-86.034
-80.015,-75.243,-66.962,-40.58,-84.349
-74.63,-72.746,-73.891,-38.06,-85.507
-78.424,-76,-73.97,-40.445,-84.751
-77.988,-74.52,-66.967,-38.648,-85.003
-73.339,-74.586,-72.624,-38.291,-85.316
-73.153,-77.394,-70.056,-38.923,-86.266
-79.293,-76.973,-73.737,-38.835,-83.507
-73.939,-77.578,-70.521,-39.412,-73.758
-75.447,-77.35,-71.567,-39.599,-86.028
-81.725,-77.082,-69.959,-38.848,-85.061
-73.2,-73.341,-73.757,-39.975,-86.302
-76.067,-77.361,-71.387,-41.388,-85.366
-77.819,-74.024,-70.623,-38.724,-84.971
-79.52,-69.764,-71.37,-41.846,-86.167
-73.953,-76.877,-67.305,-39.106,-86.002
-79.44,-67.75,-69.538,-40.967,-85.583
-76.454,-71.537,-74.965,-39.162,-85.99
-74.181,-74.19,-69.044,-38.864,-84.78
-73.442,-70.555,-69.098,-39.211,-85.881
-78.08,-78.592,-71.492,-40.454,-85.908
-77.691,-71.989,-68.257,-39.172,-85.076
-81.028,-73.905,-74.632,-39.336,-86.426
-73.319,-70.5,-72.463,-38.405,-85.348
-73.755,-78.56,-68.706,-38.779,-85.604
-80.232,-75.32,-69.915,-39.854,-85.111
-77.849,-77.13,-67.334,-38.611,-86.418
-78.981,-76.636,-68.873,-39.833,-85.792
-73.338,-75.03,-75.234,-40.506,-86.187
-72.89,-74.148,-74.216,-38.762,-84.493
-81.086,-74.182,-72.016,-39.578,-86.245
-79.314,-76.379,-68.425,-38.595,-85.075
-79.693,-71.776,-70.966,-39.966,-85.302
-74.546,-72.345,-67.958,-40.108,-86.225
-77.48,-78.568,-69.366,-36.425,-85.335
-74.411,-76.7,-67.681,-39.027,-85.218
-77.499,-77.723,-71.828,-37.769,-86.713
-72.091,-82.364,-69.717,-40.11,-85.537
-75.595,-70.632,-68.873,-39.817,-85.999
-73.884,-79.276,-70.972,-40.022,-85.853
-76.313,-76.112,-70.736,-38.235,-85.496
-78.019,-79.101,-70.748,-40.271,-86.203
-74.231,-74.251,-69.363,-40.057,-85.264
-75.165,-79.308,-72.835,-40.242,-85.942
-80.685,-75.244,-69.012,-40.386,-85.775
-79.861,-72.85,-67.725,-40.31,-85.35
-78.591,-77.644,-67.049,-39.834,-86.076
-76.107,-70.438,-73.509,-38.623,-85.228
-79.94,-77.359,-69.976,-38.887,-86.1
-78.32,-74.972,-70.872,-39.723,-72.702
-75.703,-75.335,-70.2,-39.124,-84.179
-77.487,-77.63,-69.461,-38.914,-85.213
-78.644,-76.407,-67.71,-38.19,-83.875
-72.397,-69.906,-70.213,-38.812,-82.472
-76.691,-80.879,-67.938,-38.707,-84.257
-77.324,-76.948,-68.775,-38.33,-85.487
-76.459,-77.482,-70.297,-39.105,-86.154
-79.724,-71.938,-73.176,-39.537,-85.792
-76.014,-80.043,-70.41,-38.672,-85.361
-76.256,-77.078,-71.27,-39.397,-84.827
-76.818,-76.686,-70.711,-38.41,-85.509
-74.019,-75.004,-69.288,-39.149,-83.619
-75.656,-75.229,-68.418,-38.635,-85.55
-75.404,-78.095,-67.635,-38.662,-85.036
-76.758,-77.055,-69.434,-38.585,-84.913
-73.241,-78.571,-68.741,-39.239,-85.067
-78.785,-72.456,-67.107,-39.883,-85.905
-77.928,-78.511,-67.835,-39.028,-86.36
-77.243,-75.742,-71.496,-38.907,-85.675
-78.278,-74.187,-69.816,-39.611,-84.578
-75.57,-71.469,-70.858,-38.809,-86.165
-77.768,-75.839,-70.27,-40.163,-86.662
-78.939,-72.082,-69.668,-39.266,-85.259
-74.534,-75.863,-72.199,-38.572,-85.658
-73.467,-72.423,-69.63,-39.921,-85.377
-74.465,-75.315,-68.951,-40.452,-85.295
-76.307,-74.118,-67.105,-38.694,-86.042
-81.988,-71.474,-73.113,-40.171,-86.269
-72.599,-74.409,-69.228,-40.032,-85.369
-75.503,-76.428,-69.525,-39.045,-84.246
-75.89,-78.94,-70.326,-40.381,-86.048
-74.999,-73.366,-70.384,-38.829,-86.256
-79.882,-69.967,-68.755,-39.76,-86.086
-81.535,-74.218,-71.853,-39.088,-85.198
-75.733,-76.918,-70.143,-40.198,-85.016
-72.154,-71.842,-71.575,-40.536,-85.234
-74.478,-77.742,-68.976,-39.489,-67.841
-77.13,-73.85,-72.127,-39.932,-85.374
-73.849,-78.653,-68.064,-39.881,-85.103
-77.623,-77.744,-67.573,-39.893,-85.03
-73.004,-72.233,-68.414,-39.868,-85.682
-77.774,-74.446,-68.266,-38.911,-85.29
-77.471,-73.912,-70.346,-39.132,-85.744
-75.26,-79.74,-72.455,-40.657,-86.334
-78.239,-79.356,-70.127,-39.417,-85.7
-77.305,-77.017,-71.321,-39.788,-85.399
-78.327,-71.102,-69.049,-40.914,-85.224
-78.173,-73.461,-68.079,-38.689,-85.392
-75.346,-69.095,-70.725,-39.489,-85.634
-76.978,-69.268,-68.602,-39.31,-86.332
-74.836,-74.258,-73.008,-44.875,-86.578
-74.934,-77.969,-69.331,-39.342,-68.322
-74.67,-83.218,-69.355,-40.675,-86.14
-73.344,-75.23,-68.487,-39.541,-86.765
-77.085,-74.504,-67.345,-40.959,-85.381
-75.43,-71.736,-69.43,-41.39,-86.171
-77.411,-70.682,-74.535,-39.967,-84.828
-74.353,-74.642,-67.516,-38.957,-85.811
-79.413,-76.615,-68.895,-39.848,-86.058
-77.162,-74.097,-69.591,-40,-85.099
-73.834,-73.888,-70.052,-40.108,-69.17
-79.866,-69.252,-67.598,-38.762,-85.741
-76.789,-72.982,-70.097,-41.853,-85.007
-74.486,-71.222,-69.262,-38.081,-85.528
-74.897,-70.965,-70.743,-38.743,-84.334
-72.387,-72.788,-70.833,-38.943,-85.452
-73.134,-77.979,-73.189,-40.313,-85.347
-71.546,-72.82,-72.681,-39.639,-85.282
-74.578,-74.573,-70.542,-39.963,-85.342
-76.374,-72.661,-72.845,-38.755,-85.462
-77.391,-69.367,-72.194,-39.636,-84.156
-74.211,-71.689,-69.778,-40.171,-84.596
-74.955,-75.021,-72.471,-40.041,-86.066
-77.304,-73.119,-68.891,-39.668,-85.815
-76.002,-73.528,-69.336,-40.119,-84.491
-80.177,-74.418,-69.179,-39.11,-86.07
-74.967,-73.751,-73.96,-39.72,-85.572
-73.729,-73.552,-69.635,-39.254,-84.819
-72.004,-70.857,-69.232,-39.195,-85.417
-74.145,-76.538,-66.442,-39.946,-85.627
-72.74,-71.466,-69.392,-40.31,-84.213
-74.735,-73.313,-69.092,-38.414,-85.757
-78.537,-76.506,-69.048,-38.438,-85.824
-77.367,-71.858,-73.483,-38.575,-86.065
-76.066,-71.229,-69.513,-38.298,-84.415
-73.677,-69.811,-68.369,-39.489,-85.468
-74.816,-72.416,-70.579,-39.755,-86.051
-76.336,-72.911,-70.576,-38.306,-86.88
-76.782,-77.807,-68.788,-39.634,-85.129
-77.632,-79.49,-67.503,-39.808,-87.034
-76.401,-79.003,-70.032,-38.794,-86.109
-72.545,-70.266,-68.597,-38.745,-85.886
-78.153,-76.021,-69.786,-38.651,-85.042
-76.51,-75.747,-68.663,-38.966,-84.822
-80.63,-71.826,-70.109,-39.039,-85.69
-77.313,-78.191,-70.097,-38.716,-85.063
-77.735,-80.414,-65.6,-38.84,-84.505
-74.346,-69.571,-68.143,-38.767,-85.553
-80.722,-73.007,-67.372,-38.296,-85.363
-79.252,-68.807,-70.437,-39.779,-85.794
-78.392,-71.262,-71.429,-38.535,-85.803
-76.363,-70.335,-71.703,-38.723,-84.299
-77.876,-70.527,-70.494,-38.708,-86.137
-78.851,-68.666,-71.873,-38.855,-85.933
-77.284,-68.039,-73.828,-38.855,-86.055
-75.204,-68.446,-74.753,-38.746,-85.899
-75.649,-69.212,-71.909,-38.562,-85.181
-74.956,-67.326,-70.993,-38.632,-86.631
-75.36,-79.85,-70.551,-38.437,-86.266
-72.148,-79.528,-74.763,-38.692,-83.731
-73.01,-69.965,-69.768,-39.288,-85.48
-75.352,-69.284,-70.038,-39.469,-85.524
-73.779,-71.885,-66.287,-39,-84.252
-76.444,-71.094,-69.017,-38.618,-85.862
-73.89,-69.075,-70.103,-38.482,-85.284
-76.564,-72.612,-67.219,-38.938,-86.034
-77.083,-69.473,-72.148,-40.093,-85.124
-75.949,-68.367,-71.076,-40.667,-85.836
-74.064,-68.255,-65.601,-40.996,-84.587
-78.173,-75.215,-73.889,-39.603,-86.047
-73.805,-72.064,-73.188,-40.038,-84.055
-80.013,-73.303,-67.222,-39.849,-85.52
-79.656,-70.367,-71.532,-41.686,-86.25
-76.573,-73.175,-69.754,-38.497,-85.996
-78.059,-74.192,-66.805,-35.847,-85.388
-75.207,-75.136,-74.269,-38.331,-86.098
-79.107,-69.566,-71.131,-38.296,-85.279
-77.435,-74.403,-70.214,-38.474,-86.098
-72.866,-73.629,-70.594,-38.797,-85.855
-82.6,-71.458,-73.312,-38.858,-85.179
-76.585,-73.234,-72.992,-38.711,-85.636
-77.093,-73.263,-68.872,-39.383,-84.84
-75.302,-74.576,-71.452,-38.99,-85.044
-76.494,-69.999,-70.847,-41.164,-84.886
-78.492,-70.14,-67.847,-39.113,-85.576
-75.997,-73.441,-67.777,-40.103,-84.97
-73.773,-71.386,-70.867,-39.439,-85.42
-78.253,-70.109,-73.255,-40.812,-85.867
-75.405,-77.416,-72.55,-39.218,-86.024
-80.221,-70.478,-70.097,-39.487,-85.175
-76.094,-72.491,-71.499,-42.021,-85.935
-80.013,-71.579,-69.31,-39.037,-85.49
-77.066,-71.783,-73.436,-41.088,-85.484
-75.08,-70.555,-69.447,-41.147,-84.485
-80.425,-74.335,-71.939,-38.192,-85.971
-73.566,-76.575,-69.781,-42.698,-85.733
-79.915,-68.469,-74.591,-41.809,-85.396
-76.796,-72.343,-68.276,-41.238,-85.863
-73.796,-70.729,-67.976,-40.831,-85.899
-74.316,-70.434,-72.195,-40.685,-85.115
-78.584,-68.566,-67.715,-40.619,-66.329
-72.546,-75.396,-70.431,-40.649,-84.833
-73.802,-75.837,-70.122,-40.925,-86.053
-78.025,-71.468,-71.489,-42.127,-86.517
-73.202,-80.017,-69.664,-39.989,-85.265
-76.415,-71.378,-71.798,-40.698,-84.184
-73.506,-69.347,-69.637,-41.258,-85.785
-73.81,-77.703,-68.046,-42.048,-85.053
-75.066,-76.335,-71.638,-41.402,-85.573
-74.681,-68.274,-71.575,-40.615,-86.576
-79.243,-70.315,-73.027,-39.841,-86.169
-79.548,-73.448,-70.116,-39.754,-85.847
-77.438,-77.551,-69.525,-39.977,-85.494
-74.596,-73.475,-69.638,-41.49,-85.621
-75.987,-74.457,-67.595,-39.784,-85.111
-78.904,-70.405,-70.791,-40.364,-84.099
-76.901,-79.516,-66.36,-39.973,-86.795
-72.805,-74.248,-71.586,-39.887,-86.332
-78.706,-73.07,-72.56,-39.93,-85.301
-78.409,-71.219,-70.593,-40.143,-84.529
-73.101,-75.745,-73.229,-40.756,-85.972
-71.878,-82.921,-70.87,-41.347,-86.545
-74.456,-71.211,-66.907,-40.751,-85.253
-74.197,-70.61,-69.926,-39.92,-84.883
-75.507,-77.33,-70.591,-41.425,-85.011
-72.844,-72.017,-68.6,-40.21,-86.369
-71.753,-68.992,-73.091,-40.947,-84.187
-75.776,-69.544,-68.684,-42.366,-84.819
